,url,foodname,serving,image,ingredient,steps,calories,protein,fat,carb,sodium,fibre
369,https://www.taste.com.au/recipes/seafood-asparagus-sesame-tempura/5dd1c3a6-8e9f-44aa-86ec-cfc922107367#coral_thread,Seafood &amp; asparagus sesame tempura,4,https://img.taste.com.au/ah5tjclw/w720-h480-cfill-q80/taste/2016/11/seafood-asparagus-sesame-tempura-85647-1.jpeg,"['125g (1/2 cup) mayonnaise', '2 tsp wasabi paste', '330g (2 1/2 cups) cornflour', '3 tbsp sesame seeds', '1 egg, lightly whisked', '250ml (1 cup) iced water', 'Sunflower oil, to deep-fry', '500g peeled green prawns, with tails intact', '250g frozen Tasmanian Salmon Fillets, thawed, cut diagonally into 1.5cm slices', '1 bunch asparagus, trimmed, cut diagonally into 6cm lengths', 'Steamed SunRice Japanese Style Sushi Rice, to serve', 'Soy sauce, to serve']","['Combine mayonnaise and wasabi.', 'Whisk cornflour, sesame seeds, egg and water in a bowl. Add oil to a large saucepan to reach a depth of 10cm. Heat to 180°C over medium-high heat (when the oil is ready, a cube of bread turns golden in 15 seconds). Dip half the prawns in batter to coat. Add to oil. Cook for 2 minutes or until crisp and cooked through. Transfer to a platter lined with paper towel. Repeat with the remaining prawns and batter.', 'Dip salmon in batter to coat. Add to oil. Cook for 2 minutes or until crisp and fish is just cooked through. Transfer to platter. Dip asparagus in batter to coat. Add to oil and cook for 1 minute or until crisp. Transfer to the platter.', 'Serve the tempura with wasabi mayonnaise, rice and soy sauce.']",13468 kj (3219cal),155.6g,155.8g,294.1g,4.1g,18.4g
370,https://www.taste.com.au/recipes/pork-bok-choy-stir-fry/87eed0c9-dc93-4fec-880d-cbbe19914d10#coral_thread,Pork &amp; bok choy stir-fry,4,https://img.taste.com.au/moVvENRO/w720-h480-cfill-q80/taste/2016/11/pork-bok-choy-stir-fry-5058-1.jpeg,"['200g rice stick noodles', '1 tsp vegetable oil', '1 (about 415g) pork fillet, thinly sliced across the grain', '5cm-piece fresh ginger, peeled, finely grated', '2 garlic cloves, crushed', '1 long fresh red chilli, halved lengthways, deseeded, thinly sliced', '80ml (1/3 cup) kecap manis', '2 tbsp fresh lime juice', '1 bunch baby bok choy, leaves separated, washed', '2 tbsp coarsely chopped fresh coriander', 'Fresh coriander leaves, to garnish']","['Place the noodles in a large heatproof bowl and cover with boiling water. Set aside for 5 minutes to soften. Stir with a fork to separate. Drain.', 'Heat the oil in a wok or large frying pan over high heat until just smoking. Add half the pork and stir-fry for 2-3 minutes or until golden. Transfer to a plate. Repeat with remaining pork.', 'Add the pork, ginger, garlic and chilli to the wok and stir-fry for 1 minute or until aromatic. Add the kecap manis and lime juice and bring to the boil. Add the noodles and bok choy, and stir-fry for 2 minutes or until bok choy just wilts. Add the coriander and gently toss to combine. Divide the noodles among serving bowls and sprinkle with coriander leaves to garnish. Serve immediately.']",1652 kj (395cal),26.8g,5.2g,57.6g,1.2g,1.8g
371,https://www.taste.com.au/recipes/golden-syrup-dumplings-3/cee87658-99c9-4223-bd90-30bf468553d6#coral_thread,Golden syrup dumplings,6,https://img.taste.com.au/QQkOc6cO/w720-h480-cfill-q80/taste/2016/11/golden-syrup-dumplings-23257-1.jpeg,"['60g chilled cubed butter', '1 1/2 cups self-raising flour', '1 egg, lightly whisked', '1/2 cup thin cream', '2 1/2 cups water', '2/3 cup golden syrup', '2/3 cup brown sugar', '50g butter']","['Rub 60g chilled cubed butter into 1 1/2 cups self-raising flour using fingertips. Add 1 egg, lightly whisked, and 1/2 cup thin cream. Use your hands to mix until well combined. Shape into 16 balls.', 'Place 2 1/2 cups water, 2/3 cup golden syrup, 2/3 cup brown sugar and 50g butter in a large saucepan. Stir over low heat until sugar dissolves.', 'Increase heat and bring to a simmer. Carefully place the dumplings into the syrup. Cover and reduce heat to medium-low. Cook, covered, for 20-25 mins or until the dumplings are cooked. Serve dumplings with sauce.']",2228 kj (533cal),5.4g,23.5g,75.2g,491.5mg,1.0g
372,https://www.taste.com.au/recipes/spicy-apricot-chicken-wings-roasted-broccoli-salad-recipe/1v941sq8#coral_thread,Spicy apricot chicken wings with roasted broccoli salad,4,https://img.taste.com.au/y1NY8jwr/w720-h480-cfill-q80/taste/2020/01/spicy-apricot-chicken-wings-with-roasted-broccoli-salad-158023-2.jpg,"['1/2 cup apricot jam', '1/4 cup chilli jam', '1 tbsp soy sauce', '1kg chicken wing nibbles', '2 heads broccoli, cut into 1cm-thick slices', '3 garlic cloves, crushed', '1/2 tsp dried chilli flakes', '1/4 cup extra virgin olive oil', '1/4 cup natural flaked almonds', '30g baby rocket', '2 tbsp chopped dried apricots', '1 tbsp dried cranberries', '1 tbsp chopped fresh chives', '2 tsp lemon juice']","['Preheat oven to 220C/200C fan-forced. Line 2 large baking trays with baking paper.', 'Whisk jams and soy sauce together in a large bowl. Reserve 1⁄4 cup marinade. Add chicken. Stir to coat. Place a wire rack over 1 baking tray. Place chicken, skin-side up, on wire rack. Roast for 40 to 45 minutes, basting with reserved marinade during the last 15 minutes of cooking time.', 'Meanwhile, place broccoli, in a single layer, on remaining tray. Combine garlic, chilli and 2 tablespoons oil in a small bowl. Drizzle oil over broccoli. Roast for 20 to 25 minutes, sprinkling with almonds halfway through cooking time. Season.', 'Transfer broccoli mixture to a large bowl. Add rocket, dried apricots, cranberries and chives. Drizzle over lemon juice and remaining oil. Toss to combine.', 'Divide broccoli mixture among serving plates. Top with wings. Serve.']",2760 kj (660cal),31.4g,37.8g,52.1g,468.8mg,3.0g
373,https://www.taste.com.au/recipes/fresh-pasta-basil-pesto/38ba3f83-2619-49f9-8c76-a6115447135c#coral_thread,Fresh pasta with basil pesto,4,https://img.taste.com.au/BPR3NaUh/w720-h480-cfill-q80/taste/2016/11/18-easy-italian-recipes-to-make-during-the-week-104577-2.jpeg,"['3 cups (450g) plain flour', '1/2 tsp salt', '4 Coles Brand Australian free range eggs', 'Shaved parmesan, to serve (or vegetarian hard cheese)']","['Sift flour and salt onto a clean work surface. Shape the flour into a round mound. Make a well in the centre. Crack eggs into the well. Use a fork to lightly whisk the eggs. Gradually blend a little of the flour into the egg mixture. Continue to gradually draw the flour into the centre until the mixture forms a dough. Knead firmly, turning frequently, for 10 mins or until smooth and elastic. Cover with plastic wrap. Place in the fridge for 1 hour to rest.', 'Divide dough into 4 equal portions. Cover each portion with plastic wrap. Secure a pasta machine to the side of the work surface. Adjust rollers to the widest setting. Shape 1 dough portion into a flat rectangle and use a rolling pin to flatten slightly. Roll through the machine. Dust with extra flour. Fold in the shorter sides of the dough to meet in the centre to form a smaller rectangle. Feed through the machine again. Repeat 6 times.', 'Reduce roller setting by 1. Roll dough through the machine. Continue reducing the setting and rolling until you reach the second-last setting and the pasta is about 1mm thick. Spread pasta sheet over a clean work surface dusted with flour. Sprinkle with flour and loosely roll up. Repeat with remaining dough.', 'Use a large sharp knife to cut the pasta sheets crossways into 2cm-wide ribbons and lightly dust with flour.', 'Meanwhile, to make the basil pesto, process the basil, parmesan, pine nuts and garlic in a food processor until finely chopped. With the motor running, gradually add the oil in a thin, steady stream until combined.', 'Cook the pasta in a large saucepan of salted boiling water for 2-3 mins or until tender. Drain well. Return to pan and add the pesto. Toss to combine. Divide among serving bowls. Top with shaved parmesan and serve immediately.']",2880 kj (688cal),20.8g,27.2g,88.7g,262.3mg,4.2g
374,https://www.taste.com.au/recipes/spiced-fruit-compote/3a18efa3-75d5-44de-9205-abe0c783238c#coral_thread,Spiced fruit compote,4,https://img.taste.com.au/F5tFu2Cn/w720-h480-cfill-q80/taste/2016/11/spiced-fruit-compote-20381-1.jpeg,"['185ml (3/4 cup) water', '10cm piece orange rind', '60ml (1/4 cup) fresh orange juice', '70g (1/3 cup, firmly packed) brown sugar', '1 tsp ground cinnamon', '1/4 tsp ground cardamom', '1 200g pkt dried fruit salad mix', '5 dried figs, halved lengthways', '1 Granny Smith apple, peeled, cored, cut into thin wedges']","['Combine water, orange rind, orange juice, sugar, cinnamon and cardamom in a saucepan over low heat. Stir until sugar dissolves. Increase heat to medium-high. Add dried fruit and figs, and simmer, uncovered, stirring occasionally, for 8 minutes. Reduce heat to medium-low, add apple and simmer, uncovered, for 2 minutes or until tender. Spoon into serving bowls.']",1402 kj (335cal),0.7g,5.1g,70.8g,96mg,3.2g
375,https://www.taste.com.au/recipes/parsley-crusted-lamb-chickpea-salad/6e5c97f8-2a0c-462c-b1a9-588fe494db5c#coral_thread,Parsley-crusted lamb with chickpea salad,4,https://img.taste.com.au/EJ8M0zhz/w720-h480-cfill-q80/taste/2016/11/parsley-crusted-lamb-with-chickpea-salad-83592-1.jpeg,"['1/4 cup chopped fresh continental parsley', '1 tbsp drained capers, chopped', '4 lamb rump steaks', 'Olive oil spray', '400g can chickpeas, rinsed, drained', '2 Lebanese cucumbers, halved lengthways, thinly sliced', '1 avocado, coarsely chopped', '1/2 red onion, cut into thin wedges', '60ml (1/4 cup) fresh orange juice', '2 tbsp extra virgin olive oil', '1/2 cup fresh mint leaves']","['Combine parsley and capers in a shallow dish. Rub over lamb. Heat a large non-stick frying pan over medium heat. Spray with oil. Cook the lamb for 4-5 minutes each side for medium or until cooked to your liking. Transfer to a plate and cover with foil to keep warm.', 'Place chickpeas, cucumber, avocado and onion in a bowl. Whisk the orange juice and oil in a jug. Season with salt and pepper. Pour over the salad. Toss to combine.', 'Thickly slice the lamb. Divide salad among serving plates. Top with lamb and mint.']",2439 kj (583cal),27.6g,43.1g,22.4g,271mg,6.9g
376,https://www.taste.com.au/recipes/middle-eastern-whole-stuffed-pumpkin/1b909076-d5dc-42ec-98b0-6024a12b97a7#coral_thread,Middle Eastern whole stuffed pumpkin,12,https://img.taste.com.au/4E4D5cOY/w720-h480-cfill-q80/taste/2016/11/middle-eastern-whole-stuffed-pumpkin-81892-1.jpeg,"['4kg kent (jap) pumpkin', '2 cups brown rice', '1 tbsp olive oil', '2 medium brown onions, chopped', '500g lamb mince', '3 tsp harissa', '2 tsp ground cumin', '1 tsp ground cinnamon', '1 tsp dried chilli flakes', '3/4 cup chicken stock', '400g can chickpeas, drained, rinsed', '400g can lentils, drained, rinsed', '1 cup fresh coriander leaves, chopped', '2 x 80g packets pistachio kernels, chopped', 'Tamar Valley Greek Style Yoghurt, to serve']","['Preheat oven to 210°C/190°C fan-forced.', 'Using a sharp knife, carefully cut a circle from top of pumpkin4kg kent (jap) pumpkin, leaving a 4cm border. Wrap pumpkin lid in foil. Place on a baking tray. Scoop seeds and membrane from pumpkin and discard. Place pumpkin, cut side-down, on baking tray. Cover with foil. Bake for 1 hour or until flesh is just tender.', 'Meanwhile, cook rice2 cups brown rice following packet directions. Drain. Transfer to a bowl. Cover. Heat oil1 tbsp olive oil in a large saucepan over medium-high heat. Cook onion2 medium brown onions, chopped, stirring, for 5 minutes or until soft. Add mince500g lamb mince. Cook, stirring with a wooden spoon to break up mince, for 6 minutes or until browned. Add harissa3 tsp harissa cumin2 tsp ground cumin, cinnamon1 tsp ground cinnamon, chilli flakes1 tsp dried chilli flakes, stock3/4 cup chicken stock, chickpeas400g can chickpeas, drained, rinsed and lentils400g can lentils, drained, rinsed. Simmer, stirring occasionally, for 15 minutes or until heated through. Season with salt. Add rice to lamb mixture. Stir in coriander1 cup fresh coriander leaves, chopped and half the pistachios2 x 80g packets pistachio kernels, chopped. Set aside.', 'Transfer pumpkin to a board. Cut 1 cup flesh from inside pumpkin. Roughly chop flesh. Add to rice mixture. Fill pumpkin cavity with rice mixture, pressing down firmly with the back of a spoon (see note). Return lid to pumpkin. Wrap pumpkin in foil. Return to baking tray. Bake for 1 hour 30 minutes to 2 hours or until tender when pierced with a skewer. Stand for 5 minutes.', 'Remove foil from pumpkin. Transfer to a plate (base will be quite soft). Cut into wedges. Dollop with yoghurt Greek Style Yoghurt, to serve. Sprinkle with remaining pistachios. Serve.']",1879 kj (449cal),16.6g,20.1g,50.9g,213.8mg,6.4g
377,https://www.taste.com.au/recipes/lentil-olive-pumpkin-lasagne/37b9a847-9001-45ec-ae99-37477a98b72f#coral_thread,"Lentil, olive and pumpkin lasagne",4,https://img.taste.com.au/_nbC1uiq/w720-h480-cfill-q80/taste/2016/11/lentil-olive-and-pumpkin-lasagne-14015-1.jpeg,"['olive oil cooking spray', '1 large brown onion, finely chopped', '2 garlic cloves, crushed', '1/4 cup white wine', '400g pumpkin, cooked, pureed', '415g can lentils, drained', '2 x 425g cans chopped tomatoes', '2 tbsp olives, finely chopped', '1 cup vegetable stock', '1/2 cup flat-leaf parsley, chopped', '3 sheets fresh lasagne (100g total)', '60g reduced-fat feta cheese, crumbled', 'rocket leaves, to serve']","['Preheat oven to 180°C. Heat a saucepan over medium heat. Spray with oilolive oil cooking spray. Add onion1 large brown onion, finely chopped. Cook for 5 minutes or until coloured.', 'Add garlic2 garlic cloves, crushed, wine1/4 cup white wine, pumpkin400g pumpkin, cooked, pureed, lentils415g can lentils, drained, tomatoes2 x 425g cans chopped tomatoes, olives2 tbsp olives, finely chopped and stock1 cup vegetable stock. Bring to the boil. Reduce heat to medium. Simmer for 25 minutes. Remove from heat. Stir in parsley1/2 cup flat-leaf parsley, chopped. Season with salt and pepper.', 'Spoon quarter of lentil mixture into a 5cm deep, 20cm x 20cm ovenproof dish. Top with a lasagne sheet3 sheets fresh lasagne (100g total). Repeat twice with lentil mixture and lasagne. Spread remaining lentil mixture over lasagne.', 'Sprinkle top with feta60g reduced-fat feta cheese, crumbled. Bake for 25 to 30 minutes or until cooked through. Stand for 5 minutes before slicing. Serve topped with rocketrocket leaves, to serve.']",1160 kj (277cal),13.3g,7.3g,36.6g,731.1mg,7.7g
378,https://www.taste.com.au/recipes/marions-red-braised-lamb-egg-noodles/2efe9ac3-c154-4858-9738-2c5ec85fabfa#coral_thread,Marion's red braised lamb with egg noodles,6,https://img.taste.com.au/7-jBkocG/w720-h480-cfill-q80/taste/2016/11/marions-red-braised-lamb-with-egg-noodles-109109-1.jpeg,"['1 tbsp vegetable oil', '1kg boneless lamb shoulder, cut into 3cm pieces', '4cm-piece fresh ginger, peeled', '1 brown onion, sliced', '4 garlic cloves, finely chopped', '125ml (1/2 cup) Shaoxing wine', '2 whole star anise', '1 cinnamon stick', '1 tsp Chinese five spice', '1/2 tsp ground black pepper', '60ml (1/4 cup) light soy sauce', '1 tsp dark soy sauce', '1 tbsp tomato paste', '45g (1/4 cup, lightly packed) brown sugar', '2 tsp cornflour', '3 tsp water', '500g fresh thin Chinese egg noodles', '3 soft-boiled eggs, peeled, halved', 'Sambal oelek, to serve']","['Preheat oven to 170C/150C fan forced. Heat oil in a large flameproof casserole dish over medium-high heat. Cook the lamb, in batches, turning, for 4 minutes or until browned. Transfer to a plate and set aside.', 'Use a small sharp knife to cut the ginger into matchsticks. Add ginger, onion and garlic to the dish. Cook, stirring, for 3 minutes or until softened. Add wine and cook, scraping the base of the dish with a spoon, to deglaze.', 'Return lamb to the dish along with star anise, cinnamon, five spice, pepper, soy sauces, tomato paste and brown sugar. Bake in preheated oven for 2 hours until lamb is very tender and pulls apart easily.', 'For the sesame cucumber, place the cucumber in a bowl. Add the vinegar, oil and salt. Gently toss to combine. Cover and place in the fridge until ready to serve. Combine the cornflour and water. Set aside.', 'Remove lamb from oven. Blot surface with paper towel to remove fat. Place dish over medium heat. Bring to boil. Stir in combined cornflour and water. Simmer for 2-3 minutes or until thickened slightly.', 'Cook the noodles in a large saucepan of boiling salted water for 3-4 minutes or until tender. Drain. Divide among serving bowls. Top with braised lamb, cucumber and an egg half. Serve with sambal oelek.']",3383 kj (809cal),45.1g,40.5g,58.3g,1.4g,1.6g
379,https://www.taste.com.au/recipes/barbecued-chicken-japanese-soy-tahini-dressing/18a03572-533c-42cd-bd74-7c693d7c7014#coral_thread,Barbecued chicken with Japanese soy and tahini dressing,4,https://img.taste.com.au/pFSyhQxY/w720-h480-cfill-q80/taste/2016/11/barbecued-chicken-with-japanese-soy-and-tahini-dressing-49043-1.jpeg,"['1 1/2 tbsp tahini', '1 tbsp sesame oil', '1 1/2 tbsp Japanese soy sauce', '1 1/2 tbsp rice wine vinegar', '1 1/2 tbsp caster sugar', '800g chicken thigh fillets, trimmed', '300g butternut pumpkin, peeled, seeded, cut into 3mm-thick slices', '80g oyster mushrooms (see note)', '1 baby wombok, cut lengthways into 8 wedges', 'Canola oil spray or olive oil spray', '2 tsp toasted sesame seeds', '2 green onions, thinly sliced', 'Steamed sushi rice, to serve']","['Combine tahini, sesame oil, soy sauce, vinegar and sugar in a screw-top jar; shake well to combine. Place chicken in a bowl and pour over 2 tablespoons of tahini dressing. Set aside for 5 minutes to marinate.', 'Heat a lightly greased barbecue or char-grill plate on high. Lightly spray pumpkin, mushrooms and wombok with oil spray. Add the pumpkin to the grill and cook for 3 minutes. Add the mushrooms and wombok and cook for a further 1 minute or until tender and lightly charred. Transfer vegetables to a plate and cover to keep warm.', 'Drain chicken and lightly spray with oil. Cook on grill, turning, for 6 minutes or until browned and cooked through.', 'Place the chicken and vegetables on serving plates. Drizzle with remaining dressing and sprinkle with sesame seeds and green onion. Serve immediately with steamed rice, if desired.']",1925 kj (460cal),44.7g,21.9g,22.2g,643.2mg,4.0g
380,https://www.taste.com.au/recipes/star-anise-orange-chicken-cherry-seasoning/4044caf7-77c4-4f98-8e29-13d2d33a8b96#coral_thread,Star anise orange chicken with cherry seasoning,4,https://img.taste.com.au/7P9M0Pwh/w720-h480-cfill-q80/taste/2016/11/star-anise-orange-chicken-with-cherry-seasoning-20750-1.jpeg,"['1 x 1.7kg  (size 17) chicken', '1 orange, halved crossways', '4 star anise', '60g (3 tbsp) butter, softened', 'Salt & freshly ground black pepper']","['Place an oven rack on lowest shelf in the oven. Remove other racks. Preheat oven to 230°C.', 'To make cherry seasoning, place breadcrumbs in a large bowl. Melt butter in a saucepan over medium heat until foaming. Add onion and cook, stirring, for 3 minutes or until soft. Add garlic and cook, stirring, for 1 minute or until aromatic. Set aside for 5 minutes to cool slightly. Add cooled butter mixture, cherries, parsley, eggs and sage to breadcrumbs. Season with salt and pepper, and stir with a spoon until well combined. Lightly brush an 8 x 20cm nut roll pan with melted butter to grease. Remove one end of nut roll pan. Stand upright and spoon in cherry seasoning. Smooth surface with back of spoon and seal firmly with lid.', 'Briefly rinse the chicken cavity under cold running water. Pat dry inside and out with paper towel. Juice the orange halves. Place the orange halves and star anise in the cavity of the chicken. Place the chicken breast-side up in a small roasting pan and use your fingers to rub the butter over the skin. Drizzle with the orange juice and season with salt and pepper.', 'Roast chicken in preheated oven for 15 minutes. Reduce oven temperature to 190°C. Place filled nut roll pan upright in oven. Cook, basting chicken with pan juices occasionally, for 1 hour or until chicken is just cooked through and juices run clear when pierced with a skewer in thickest part of thigh. Remove chicken and seasoning from oven, holding base of nut roll pan. Cover chicken loosely with foil and set aside for 15 minutes to rest.', 'Pour the pan juices into a medium saucepan. Cook, stirring, over low heat for 2 minutes or until heated through.', 'Carefully remove one end of the nut roll pan and slide out the seasoning. Use a sharp knife to cut into 1cm-thick slices.', 'To serve, use kitchen scissors to cut chicken in quarters. Divide cherry seasoning and chicken among serving plates. Drizzle with pan juices.']",4446 kj (1063cal),61.4g,69.5g,47.0g,683.2mg,5.2g
381,https://www.taste.com.au/recipes/chilli-crab/ae95883e-6d95-45d7-a047-292c68f90178#coral_thread,Chilli crab,4,https://img.taste.com.au/y_HXe7Fa/w720-h480-cfill-q80/taste/2016/11/chilli-crab-5823-1.jpeg,"['2 tsp peanut oil', '4 green (uncooked) blue swimmer crabs', '2 garlic cloves, crushed', '2 fresh long red chillies (or 1-2 fresh red birdseye chillies for extra heat), finely chopped', '1 tbsp finely grated fresh ginger', '60ml (1/4 cup) tomato sauce', '2 tbsp sweet chilli sauce', '2 tbsp dry sherry', '1 tbsp brown sugar', '6 green shallots, ends trimmed, thinly sliced diagonally', '1/2 cup firmly packed coarsely chopped fresh coriander', 'Steamed jasmine rice, to serve']","['Heat the oil2 tsp peanut oil in a large wok over high heat until just smoking. Add the crab4 green (uncooked) blue swimmer crabs and stir-fry for 5-7 minutes or until just cooked (the crabmeat will turn white when cooked).', 'Add the garlic2 garlic cloves, crushed, chilli2 fresh long red chillies (or 1-2 fresh red birdseye chillies for extra heat), finely chopped and ginger1 tbsp finely grated fresh ginger, and stir-fry for 1 minute or until fragrant. Add the tomato60ml (1/4 cup) tomato sauce and sweet chilli sauces2 tbsp sweet chilli sauce, sherry2 tbsp dry sherry and sugar1 tbsp brown sugar, and stir-fry for 2-3 minutes or until sauce boils and thickens slightly. Remove from heat. Add the green shallot6 green shallots, ends trimmed, thinly sliced diagonally and stir until just wilted. Add the coriander1/2 cup firmly packed coarsely chopped fresh coriander and toss until just combined. Spoon steamed rice among serving bowls. Top with chilli crab and serve immediately.']",638 kj (152cal),16.1g,2.5g,14.3g,406.4mg,1.6g
382,https://www.taste.com.au/recipes/affogato-4/55ba01fc-12f9-4df8-bd62-8725a90166a3#coral_thread,Affogato,4,https://img.taste.com.au/dhzKMq0h/w720-h480-cfill-q80/taste/2016/11/affogato-75346-1.jpeg,"['4 x 30ml shots hot espresso coffee', '1/4 cup hazelnut liqueur (we used Frangelico)', '8 scoops vanilla ice-cream', 'Biscotti, to serve']","['Combine coffee and liqueur in a jug. Divide ice-cream between glasses.', 'Divide coffee mixture between glasses. Serve with biscotti.']",749 kj (179cal),2.7g,6.7g,20.5g,33.5mg,
383,https://www.taste.com.au/recipes/strawberry-crumbles/38ad1b0c-0fdd-4704-bf80-762fc6783f50#coral_thread,Strawberry crumbles,6,https://img.taste.com.au/Ry-o5qeG/w720-h480-cfill-q80/taste/2016/11/strawberry-crumbles-102110-2.jpeg,"['500g strawberries, hulled and halved', '1 tbsp icing sugar', '1 vanilla pod, split, seeds scraped', '2 tbsp mint, finely shredded', '1/4 cup shredded coconut', '1/4 cup slivered almonds', '75g butter, chopped', '1/4 cup plain flour', '1/3 cup rolled oats', '2 tbsp brown sugar', '2 tbsp maple syrup', '2/3 cup Coles Brand double cream']","['Place the strawberries into a bowl and add the icing sugar, vanilla and mint. Turn to combine, and set aside for 10 minutes, until slightly syrupy.', 'Heat a dry non-stick frying pan over medium heat, and add the coconut. Cook, stirring with a heatproof spatula, for 1 min, until lightly golden. Transfer to a mixing bowl. Spread the almonds into the pan, and cook, stirring, for 2 mins, until golden. Add to the coconut.', 'Melt the butter in the pan, and add the flour and oats. Cook, stirring, for 3 mins until lightly golden. Add the sugar and maple syrup and cook, stirring, a further 2 mins, until sticky and caramelised. Transfer to the bowl and stir until evenly combined.', 'Divide strawberries between serving bowls, and sprinkle crumble mixture over. Serve drizzled with cream.']",1616 kj (386cal),3.2g,28.1g,30.3g,16.4mg,3.4g
384,https://www.taste.com.au/recipes/miso-glazed-salmon-ginger-buckwheat-noodles/ccc5cae7-2295-4cfd-a38a-4470f6b71891#coral_thread,Miso-glazed salmon with ginger buckwheat noodles,4,https://img.taste.com.au/Y_zMp0wE/w720-h480-cfill-q80/taste/2016/11/miso-glazed-salmon-with-ginger-buckwheat-noodles-10445-1.jpeg,"['100ml honey', '3 tbsp white miso paste (see note)', '3 tsp sesame oil', '1/4 cup (60ml) tamari sauce', '1 tbsp lime juice', '2 tbsp mirin', '500g buckwheat noodles', '1 tbsp sunflower oil', '4 (125g each) salmon fillets', '1/2 cup thinly sliced shallots (spring onions)', '1/2 cup chopped roasted peanuts', '2 tbsp pickled ginger', 'Mustard cress, to serve']","['Combine honey, miso paste and 1 teaspoon of sesame oil in a bowl.', 'In a separate bowl, whisk together tamari, lime juice, mirin and remaining sesame oil, then set the dressing aside.', 'Cook noodles according to packet directions, drain and toss with dressing.', 'Preheat oven to 200°C. Heat sunflower oil in an ovenproof frypan over medium heat. Add salmon and fry both sides for 1 minute or until lightly golden. Brush salmon with miso mixture, then transfer pan to oven and roast for 5 minutes or until cooked through.', 'Toss shallots, nuts and ginger through noodles, then serve with the salmon garnished with mustard cress.']",4189 kj (1001cal),52.6g,33.2g,139.7g,3.1g,3.7g
385,https://www.taste.com.au/recipes/chicken-drumettes-warm-pasta-salad/c42bd88a-28fc-4645-82f4-2fe66feabc89#coral_thread,Chicken drumettes with warm pasta salad,4,https://img.taste.com.au/H0fIvvBF/w720-h480-cfill-q80/taste/2016/11/chicken-drumettes-with-warm-pasta-salad-80373-1.jpeg,"['1/4 cup honey', '3 garlic cloves, crushed', '1/4 cup wholegrain mustard', '2 tbsp olive oil', '800g chicken wing drumettes', '1 cup dried risoni pasta', '100g green beans, cut into 2cm lengths', '1 tbsp lemon juice', '1/4 tsp caster sugar', '60g chargrilled red capsicum, chopped', '125g can corn kernels, drained, rinsed', '1 tbsp chopped fresh chives', 'Salad leaves, to serve']","['Preheat oven to 220°C/200°C fan-forced. Line a large baking tray with baking paper. Combine honey, garlic, 2 tablespoons mustard and half the oil in a bowl. Place chicken in a bowl. Add half the honey mixture. Stir to coat.', 'Place chicken on prepared tray. Bake for 25 to 30 minutes, turning, basting with remaining honey mixture halfway through cooking, or until golden and cooked through.', 'Meanwhile, cook pasta in a saucepan of boiling, salted water following packet directions, until tender, adding beans for the last 3 minutes. Drain.', 'Whisk lemon juice, sugar, remaining mustard and remaining oil together in a bowl. Place pasta mixture, capsicum, corn and chives in a large bowl. Add lemon juice mixture. Stir to combine.', 'Serve chicken with warm pasta salad and salad leaves.']",2487 kj (594cal),28.2g,30.0g,55.2g,469.7mg,5.2g
386,https://www.taste.com.au/recipes/indian-korma-lamb-shanks/302cf88a-fd7f-493e-ad99-504ebb8cbb20#coral_thread,Indian korma lamb shanks,6,https://img.taste.com.au/VgFJ-oqB/w720-h480-cfill-q80/taste/2016/11/indian-korma-lamb-shanks-78512-1.jpeg,"['1 tbsp olive oil', '6 lamb shanks, french trimmed', '1 brown onion, halved, cut into thin wedges', '1/3 cup Pataks Korma curry paste', '2 tsp finely grated fresh ginger', '2 cups beef stock', '400g can diced tomatoes', '1 1/2 cups frozen peas', '2 tbsp shredded fresh mint', 'Steamed Basmati rice, to serve', 'Raita or tzatziki, to serve']","['Heat half the oil1 tbsp olive oil in a large stock pot over medium-high heat. Add half of the lamb shanks6 lamb shanks, french trimmed and cook, turning occasionally, for 5 minutes or until brown. Transfer to a heatproof bowl. Repeat with remaining lamb.', 'Heat the remaining oil in the pan. Add the onion1 brown onion, halved, cut into thin wedges and cook, stirring, for 5 minutes or until soft. Add the curry paste1/3 cup Pataks Korma curry paste and ginger2 tsp finely grated fresh ginger and cook, stirring for a minute or until aromatic.', 'Add the stock2 cups beef stock and tomatoes400g can diced tomatoes, and bring to the boil. Reduce heat to low. Return lamb shanks to the pan and cook, covered, for 2 hours or until lamb is tender and falls off the bone. Transfer lamb shanks to a heatproof bowl. Cover with foil to keep warm.', 'Increase heat to high and simmer, stirring occasionally, for 15 minutes or until the sauce thickens. Stir in the peas1 1/2 cups frozen peas and cook, stirring, for 3 minutes or until heated through, then stir in the mint2 tbsp shredded fresh mint.', 'Divide the riceSteamed Basmati rice, to serve among serving plates. Top with the lamb and drizzle with the sauce. Serve with raita or tzatzikiRaita or tzatziki, to serve dip.']",3254 kj (778cal),61.1g,50.9g,15.3g,800.6mg,3.1g
